1 2 3 4 5 6 7 8 9 10 11 12 13 
7 12 11 10 9 8 13 6 1 2 5 4 3 
7 8 11 10 9 12 13 6 3 2 1 4 5 
7 10 11 12 9 8 13 6 3 2 1 4 5 
7 12 11 8 9 10 13 6 3 2 1 4 5 
7 12 11 10 9 8 13 6 3 2 1 4 5 
7 8 11 10 9 12 13 2 3 4 5 6 1 
7 8 11 10 9 12 13 2 3 6 5 4 1 
7 8 11 10 9 12 13 4 3 2 5 6 1 
7 8 11 10 9 12 13 6 3 4 5 2 1 
7 10 11 12 9 8 13 2 3 4 5 6 1 
7 10 11 12 9 8 13 2 3 6 5 4 1 
7 10 11 12 9 8 13 4 3 2 5 6 1 
7 10 11 12 9 8 13 6 3 4 5 2 1 
7 12 11 8 9 10 13 2 3 4 5 6 1 
7 12 11 8 9 10 13 2 3 6 5 4 1 
7 12 11 8 9 10 13 4 3 2 5 6 1 
7 12 11 8 9 10 13 6 3 4 5 2 1 
7 12 11 10 9 8 13 2 3 4 5 6 1 
7 12 11 10 9 8 13 2 3 6 5 4 1 
7 12 11 10 9 8 13 4 3 2 5 6 1 
7 12 11 10 9 8 13 6 3 4 5 2 1 
7 8 11 10 9 12 13 4 5 6 1 2 3 
7 8 11 10 9 12 13 6 5 4 1 2 3 
7 10 11 12 9 8 13 4 5 6 1 2 3 
7 10 11 12 9 8 13 6 5 4 1 2 3 
7 12 11 8 9 10 13 4 5 6 1 2 3 
7 12 11 8 9 10 13 6 5 4 1 2 3 
7 12 11 10 9 8 13 4 5 6 1 2 3 
7 12 11 10 9 8 13 6 5 4 1 2 3 
7 8 11 10 9 12 13 2 5 4 3 6 1 
7 8 11 10 9 12 13 4 5 6 3 2 1 
7 8 11 10 9 12 13 6 5 2 3 4 1 
7 8 11 10 9 12 13 6 5 4 3 2 1 
7 10 11 12 9 8 13 2 5 4 3 6 1 
7 10 11 12 9 8 13 4 5 6 3 2 1 
7 10 11 12 9 8 13 6 5 2 3 4 1 
7 10 11 12 9 8 13 6 5 4 3 2 1 
7 12 11 8 9 10 13 2 5 4 3 6 1 
7 12 11 8 9 10 13 4 5 6 3 2 1 
7 12 11 8 9 10 13 6 5 2 3 4 1 
7 12 11 8 9 10 13 6 5 4 3 2 1 
7 12 11 10 9 8 13 2 5 4 3 6 1 
7 12 11 10 9 8 13 4 5 6 3 2 1 
7 12 11 10 9 8 13 6 5 2 3 4 1 
7 12 11 10 9 8 13 6 5 4 3 2 1 
7 8 11 12 13 2 3 4 5 10 9 6 1 
7 8 11 12 13 4 3 2 5 10 9 6 1 
7 8 11 12 13 2 3 10 9 4 5 6 1 
7 8 11 12 13 2 3 10 9 6 5 4 1 
7 8 11 12 13 2 5 4 3 10 9 6 1 
7 8 11 12 13 4 5 10 9 6 1 2 3 
7 8 11 12 13 4 5 10 9 6 3 2 1 
7 8 11 12 13 10 9 6 1 2 3 4 5 
7 8 11 12 13 10 9 6 1 4 3 2 5 
7 8 11 12 13 10 9 6 1 2 5 4 3 
7 8 11 12 13 10 9 6 3 2 1 4 5 
7 8 11 12 13 10 9 2 3 4 5 6 1 
7 8 11 12 13 10 9 2 3 6 5 4 1 
7 8 11 12 13 10 9 4 3 2 5 6 1 
7 8 11 12 13 10 9 6 3 4 5 2 1 
7 8 11 12 13 10 9 4 5 6 1 2 3 
7 8 11 12 13 10 9 6 5 4 1 2 3 
7 8 11 12 13 10 9 2 5 4 3 6 1 
7 8 11 12 13 10 9 4 5 6 3 2 1 
7 8 11 12 13 10 9 6 5 2 3 4 1 
7 8 11 12 13 10 9 6 5 4 3 2 1 
7 8 13 2 3 4 5 12 9 10 11 6 1 
7 8 13 4 3 2 5 12 9 10 11 6 1 
7 8 13 2 3 4 5 10 11 12 9 6 1 
7 8 13 2 3 4 5 12 11 10 9 6 1 
7 8 13 4 3 2 5 10 11 12 9 6 1 
7 8 13 4 3 2 5 12 11 10 9 6 1 
7 8 13 2 3 12 9 6 5 10 11 4 1 
7 8 13 2 3 12 9 10 11 4 5 6 1 
7 8 13 2 3 12 9 10 11 6 5 4 1 
7 8 13 2 3 12 11 4 5 10 9 6 1 
7 8 13 2 3 10 11 12 9 4 5 6 1 
7 8 13 2 3 10 11 12 9 6 5 4 1 
7 8 13 2 3 12 11 10 9 4 5 6 1 
7 8 13 2 3 12 11 10 9 6 5 4 1 
7 8 13 2 5 4 3 12 9 10 11 6 1 
7 8 13 2 5 4 3 10 11 12 9 6 1 
7 8 13 2 5 4 3 12 11 10 9 6 1 
7 8 13 4 5 12 9 10 11 6 1 2 3 
7 8 13 4 5 12 9 10 11 6 3 2 1 
7 8 13 2 5 10 11 4 3 12 9 6 1 
7 8 13 4 5 10 11 12 9 6 1 2 3 
7 8 13 4 5 12 11 10 9 6 1 2 3 
7 8 13 4 5 10 11 12 9 6 3 2 1 
7 8 13 4 5 12 11 10 9 6 3 2 1 
7 8 13 12 9 6 1 2 3 4 5 10 11 
7 8 13 12 9 6 1 4 3 2 5 10 11 
7 8 13 12 9 6 1 2 5 4 3 10 11 
7 8 13 12 9 6 1 2 5 10 11 4 3 
7 8 13 12 9 6 3 2 1 4 5 10 11 
7 8 13 12 9 2 3 4 5 6 1 10 11 
7 8 13 12 9 2 3 6 5 4 1 10 11 
7 8 13 12 9 4 3 2 5 6 1 10 11 
7 8 13 12 9 6 3 4 5 2 1 10 11 
7 8 13 12 9 6 3 4 5 10 11 2 1 
7 8 13 12 9 4 3 10 11 2 5 6 1 
7 8 13 12 9 4 5 6 1 2 3 10 11 
7 8 13 12 9 6 5 4 1 2 3 10 11 
7 8 13 12 9 2 5 4 3 6 1 10 11 
7 8 13 12 9 4 5 6 3 2 1 10 11 
7 8 13 12 9 6 5 2 3 4 1 10 11 
7 8 13 12 9 6 5 4 3 2 1 10 11 
7 8 13 12 9 4 5 6 3 10 11 2 1 
7 8 13 12 9 6 5 4 3 10 11 2 1 
7 8 13 12 9 6 5 10 11 4 1 2 3 
7 8 13 12 9 6 5 10 11 2 3 4 1 
7 8 13 12 9 6 5 10 11 4 3 2 1 
7 8 13 12 9 10 11 6 1 2 3 4 5 
7 8 13 12 9 10 11 6 1 4 3 2 5 
7 8 13 12 9 10 11 6 1 2 5 4 3 
7 8 13 12 9 10 11 6 3 2 1 4 5 
7 8 13 12 9 10 11 2 3 4 5 6 1 
7 8 13 12 9 10 11 2 3 6 5 4 1 
7 8 13 12 9 10 11 4 3 2 5 6 1 
7 8 13 12 9 10 11 6 3 4 5 2 1 
7 8 13 12 9 10 11 4 5 6 1 2 3 
7 8 13 12 9 10 11 6 5 4 1 2 3 
7 8 13 12 9 10 11 2 5 4 3 6 1 
7 8 13 12 9 10 11 4 5 6 3 2 1 
7 8 13 12 9 10 11 6 5 2 3 4 1 
7 8 13 12 9 10 11 6 5 4 3 2 1 
7 8 13 12 11 2 3 4 5 10 9 6 1 
7 8 13 12 11 4 3 2 5 10 9 6 1 
7 8 13 12 11 2 3 10 9 4 5 6 1 
7 8 13 12 11 2 3 10 9 6 5 4 1 
7 8 13 12 11 2 5 4 3 10 9 6 1 
7 8 13 12 11 4 5 10 9 6 1 2 3 
7 8 13 12 11 4 5 10 9 6 3 2 1 
7 8 13 10 11 12 9 6 1 2 3 4 5 
7 8 13 10 11 12 9 6 1 4 3 2 5 
7 8 13 12 11 10 9 6 1 2 3 4 5 
7 8 13 12 11 10 9 6 1 4 3 2 5 
7 8 13 10 11 12 9 6 1 2 5 4 3 
7 8 13 12 11 10 9 6 1 2 5 4 3 
7 8 13 10 11 12 9 6 3 2 1 4 5 
7 8 13 12 11 10 9 6 3 2 1 4 5 
7 8 13 10 11 12 9 2 3 4 5 6 1 
7 8 13 10 11 12 9 2 3 6 5 4 1 
7 8 13 10 11 12 9 4 3 2 5 6 1 
7 8 13 10 11 12 9 6 3 4 5 2 1 
7 8 13 12 11 10 9 2 3 4 5 6 1 
7 8 13 12 11 10 9 2 3 6 5 4 1 
7 8 13 12 11 10 9 4 3 2 5 6 1 
7 8 13 12 11 10 9 6 3 4 5 2 1 
7 8 13 10 11 12 9 4 5 6 1 2 3 
7 8 13 10 11 12 9 6 5 4 1 2 3 
7 8 13 12 11 10 9 4 5 6 1 2 3 
7 8 13 12 11 10 9 6 5 4 1 2 3 
7 8 13 10 11 12 9 2 5 4 3 6 1 
7 8 13 10 11 12 9 4 5 6 3 2 1 
7 8 13 10 11 12 9 6 5 2 3 4 1 
7 8 13 10 11 12 9 6 5 4 3 2 1 
7 8 13 12 11 10 9 2 5 4 3 6 1 
7 8 13 12 11 10 9 4 5 6 3 2 1 
7 8 13 12 11 10 9 6 5 2 3 4 1 
7 8 13 12 11 10 9 6 5 4 3 2 1 
9 8 1 2 3 4 5 6 7 10 11 12 13 
9 8 1 2 3 4 5 6 7 12 11 10 13 
9 8 1 2 3 6 5 4 7 10 11 12 13 
9 8 1 2 3 6 5 4 7 12 11 10 13 
9 8 1 4 3 2 5 6 7 10 11 12 13 
9 8 1 4 3 2 5 6 7 12 11 10 13 
9 8 1 6 3 4 5 2 7 10 11 12 13 
9 8 1 6 3 4 5 2 7 12 11 10 13 
9 8 1 2 3 4 5 6 7 10 13 12 11 
9 8 1 2 3 6 5 4 7 10 13 12 11 
9 8 1 4 3 2 5 6 7 10 13 12 11 
9 8 1 6 3 4 5 2 7 10 13 12 11 
9 8 1 2 3 4 5 12 11 6 7 10 13 
9 8 1 4 3 2 5 12 11 6 7 10 13 
9 8 1 2 3 4 7 6 5 10 11 12 13 
9 8 1 2 3 4 7 6 5 12 11 10 13 
9 8 1 4 3 2 7 6 5 10 11 12 13 
9 8 1 4 3 2 7 6 5 12 11 10 13 
9 8 1 2 3 4 7 6 5 10 13 12 11 
9 8 1 4 3 2 7 6 5 10 13 12 11 
9 8 1 2 3 4 7 10 11 6 5 12 13 
9 8 1 4 3 2 7 10 11 6 5 12 13 
9 8 1 2 3 4 7 10 11 12 13 6 5 
9 8 1 2 3 4 7 12 11 10 13 6 5 
9 8 1 4 3 2 7 10 11 12 13 6 5 
9 8 1 4 3 2 7 12 11 10 13 6 5 
9 8 1 2 3 4 7 10 13 12 11 6 5 
9 8 1 4 3 2 7 10 13 12 11 6 5 
9 8 1 2 3 12 11 4 5 6 7 10 13 
9 8 1 2 3 12 11 6 5 4 7 10 13 
9 8 1 2 3 12 11 4 7 6 5 10 13 
9 8 1 2 5 4 3 6 7 10 11 12 13 
9 8 1 2 5 4 3 6 7 12 11 10 13 
9 8 1 4 5 6 3 2 7 10 11 12 13 
9 8 1 4 5 6 3 2 7 12 11 10 13 
9 8 1 6 5 2 3 4 7 10 11 12 13 
9 8 1 6 5 2 3 4 7 12 11 10 13 
9 8 1 6 5 4 3 2 7 10 11 12 13 
9 8 1 6 5 4 3 2 7 12 11 10 13 
9 8 1 2 5 4 3 6 7 10 13 12 11 
9 8 1 4 5 6 3 2 7 10 13 12 11 
9 8 1 6 5 2 3 4 7 10 13 12 11 
9 8 1 6 5 4 3 2 7 10 13 12 11 
9 8 1 2 5 4 3 12 11 6 7 10 13 
9 8 1 2 5 6 7 4 3 10 11 12 13 
9 8 1 2 5 6 7 4 3 12 11 10 13 
9 8 1 2 5 6 7 4 3 10 13 12 11 
9 8 1 2 5 6 7 10 11 4 3 12 13 
9 8 1 2 5 6 7 10 11 12 13 4 3 
9 8 1 2 5 6 7 12 11 10 13 4 3 
9 8 1 2 5 6 7 10 13 12 11 4 3 
9 8 1 4 5 12 11 6 3 2 7 10 13 
9 8 1 2 5 12 11 6 7 10 13 4 3 
9 8 1 2 7 6 3 4 5 10 11 12 13 
9 8 1 2 7 6 3 4 5 12 11 10 13 
9 8 1 2 7 6 3 4 5 10 13 12 11 
9 8 1 2 7 6 3 12 11 4 5 10 13 
9 8 1 2 7 4 5 6 3 10 11 12 13 
9 8 1 2 7 4 5 6 3 12 11 10 13 
9 8 1 2 7 6 5 4 3 10 11 12 13 
9 8 1 2 7 6 5 4 3 12 11 10 13 
9 8 1 2 7 4 5 6 3 10 13 12 11 
9 8 1 2 7 6 5 4 3 10 13 12 11 
9 8 1 2 7 6 5 10 11 4 3 12 13 
9 8 1 2 7 6 5 10 11 12 13 4 3 
9 8 1 2 7 6 5 12 11 10 13 4 3 
9 8 1 2 7 6 5 10 13 12 11 4 3 
9 8 1 2 7 10 11 6 3 4 5 12 13 
9 8 1 2 7 10 11 4 5 6 3 12 13 
9 8 1 2 7 10 11 6 5 4 3 12 13 
9 8 1 2 7 10 11 6 5 12 13 4 3 
9 8 1 2 7 10 11 12 13 6 3 4 5 
9 8 1 2 7 12 11 10 13 6 3 4 5 
9 8 1 2 7 10 11 12 13 4 5 6 3 
9 8 1 2 7 10 11 12 13 6 5 4 3 
9 8 1 2 7 12 11 10 13 4 5 6 3 
9 8 1 2 7 12 11 10 13 6 5 4 3 
9 8 1 2 7 10 13 4 5 12 11 6 3 
9 8 1 2 7 10 13 12 11 6 3 4 5 
9 8 1 2 7 10 13 12 11 4 5 6 3 
9 8 1 2 7 10 13 12 11 6 5 4 3 
9 8 1 12 11 2 3 4 5 6 7 10 13 
9 8 1 12 11 2 3 6 5 4 7 10 13 
9 8 1 12 11 4 3 2 5 6 7 10 13 
9 8 1 12 11 6 3 4 5 2 7 10 13 
9 8 1 12 11 2 3 4 7 6 5 10 13 
9 8 1 12 11 4 3 2 7 6 5 10 13 
9 8 1 12 11 2 5 4 3 6 7 10 13 
9 8 1 12 11 4 5 6 3 2 7 10 13 
9 8 1 12 11 6 5 2 3 4 7 10 13 
9 8 1 12 11 6 5 4 3 2 7 10 13 
9 8 1 12 11 2 5 6 7 4 3 10 13 
9 8 1 12 11 2 7 6 3 4 5 10 13 
9 8 1 12 11 2 7 4 5 6 3 10 13 
9 8 1 12 11 2 7 6 5 4 3 10 13 
9 8 3 2 1 4 5 6 7 10 11 12 13 
9 8 3 2 1 4 5 6 7 12 11 10 13 
9 8 3 2 1 6 5 4 7 10 11 12 13 
9 8 3 2 1 6 5 4 7 12 11 10 13 
9 8 3 2 1 4 5 6 7 10 13 12 11 
9 8 3 2 1 6 5 4 7 10 13 12 11 
9 8 3 2 1 4 5 12 11 6 7 10 13 
9 8 3 2 1 4 7 6 5 10 11 12 13 
9 8 3 2 1 4 7 6 5 12 11 10 13 
9 8 3 2 1 4 7 6 5 10 13 12 11 
9 8 3 2 1 4 7 10 11 6 5 12 13 
9 8 3 2 1 4 7 10 11 12 13 6 5 
9 8 3 2 1 4 7 12 11 10 13 6 5 
9 8 3 2 1 4 7 10 13 12 11 6 5 
9 8 3 2 1 12 11 4 5 6 7 10 13 
9 8 3 2 1 12 11 6 5 4 7 10 13 
9 8 3 2 1 12 11 4 7 6 5 10 13 
9 8 3 4 5 2 1 6 7 10 11 12 13 
9 8 3 4 5 2 1 6 7 12 11 10 13 
9 8 3 4 5 2 1 6 7 10 13 12 11 
9 8 3 4 5 2 1 12 11 6 7 10 13 
9 2 3 4 5 6 7 8 1 10 11 12 13 
9 2 3 4 5 6 7 8 1 12 11 10 13 
9 2 3 4 5 8 7 6 1 10 11 12 13 
9 2 3 4 5 8 7 6 1 12 11 10 13 
9 2 3 6 5 4 7 8 1 10 11 12 13 
9 2 3 6 5 4 7 8 1 12 11 10 13 
9 2 3 8 5 6 7 4 1 10 11 12 13 
9 2 3 8 5 6 7 4 1 12 11 10 13 
9 4 3 2 5 6 7 8 1 10 11 12 13 
9 4 3 2 5 6 7 8 1 12 11 10 13 
9 4 3 2 5 8 7 6 1 10 11 12 13 
9 4 3 2 5 8 7 6 1 12 11 10 13 
9 6 3 4 5 2 7 8 1 10 11 12 13 
9 6 3 4 5 2 7 8 1 12 11 10 13 
9 8 3 4 5 6 7 2 1 10 11 12 13 
9 8 3 4 5 6 7 2 1 12 11 10 13 
9 8 3 6 5 4 7 2 1 10 11 12 13 
9 8 3 6 5 4 7 2 1 12 11 10 13 
9 2 3 4 5 6 7 8 1 10 13 12 11 
9 2 3 4 5 8 7 6 1 10 13 12 11 
9 2 3 6 5 4 7 8 1 10 13 12 11 
9 2 3 8 5 6 7 4 1 10 13 12 11 
9 4 3 2 5 6 7 8 1 10 13 12 11 
9 4 3 2 5 8 7 6 1 10 13 12 11 
9 6 3 4 5 2 7 8 1 10 13 12 11 
9 8 3 4 5 6 7 2 1 10 13 12 11 
9 8 3 6 5 4 7 2 1 10 13 12 11 
9 8 3 4 5 6 7 10 11 2 1 12 13 
9 8 3 6 5 4 7 10 11 2 1 12 13 
9 8 3 4 5 6 7 10 11 12 13 2 1 
9 8 3 4 5 6 7 12 11 10 13 2 1 
9 8 3 6 5 4 7 10 11 12 13 2 1 
9 8 3 6 5 4 7 12 11 10 13 2 1 
9 8 3 4 5 6 7 10 13 12 11 2 1 
9 8 3 6 5 4 7 10 13 12 11 2 1 
9 6 3 4 5 10 11 2 7 8 1 12 13 
9 8 3 4 5 12 11 6 7 10 13 2 1 
9 6 3 4 5 10 11 12 13 2 7 8 1 
9 6 3 4 5 12 11 10 13 2 7 8 1 
9 6 3 4 5 10 13 12 11 2 7 8 1 
9 6 3 2 7 8 1 4 5 10 11 12 13 
9 6 3 2 7 8 1 4 5 12 11 10 13 
9 6 3 2 7 8 1 4 5 10 13 12 11 
9 6 3 2 7 8 1 12 11 4 5 10 13 
9 2 3 4 7 6 5 8 1 10 11 12 13 
9 2 3 4 7 6 5 8 1 12 11 10 13 
9 2 3 6 7 8 5 4 1 10 11 12 13 
9 2 3 6 7 8 5 4 1 12 11 10 13 
9 2 3 8 7 4 5 6 1 10 11 12 13 
9 2 3 8 7 4 5 6 1 12 11 10 13 
9 2 3 8 7 6 5 4 1 10 11 12 13 
9 2 3 8 7 6 5 4 1 12 11 10 13 
9 4 3 2 7 6 5 8 1 10 11 12 13 
9 4 3 2 7 6 5 8 1 12 11 10 13 
9 8 3 4 7 6 5 2 1 10 11 12 13 
9 8 3 4 7 6 5 2 1 12 11 10 13 
9 2 3 4 7 6 5 8 1 10 13 12 11 
9 2 3 6 7 8 5 4 1 10 13 12 11 
9 2 3 8 7 4 5 6 1 10 13 12 11 
9 2 3 8 7 6 5 4 1 10 13 12 11 
9 4 3 2 7 6 5 8 1 10 13 12 11 
9 8 3 4 7 6 5 2 1 10 13 12 11 
9 8 3 4 7 6 5 10 11 2 1 12 13 
9 8 3 4 7 6 5 10 11 12 13 2 1 
9 8 3 4 7 6 5 12 11 10 13 2 1 
9 8 3 4 7 6 5 10 13 12 11 2 1 
9 8 3 4 7 10 11 6 5 2 1 12 13 
9 8 3 4 7 10 11 6 5 12 13 2 1 
9 8 3 4 7 10 11 12 13 6 5 2 1 
9 8 3 4 7 12 11 10 13 6 5 2 1 
9 8 3 4 7 10 13 12 11 6 5 2 1 
9 4 3 10 11 2 5 6 7 8 1 12 13 
9 4 3 10 11 2 5 8 7 6 1 12 13 
9 8 3 12 11 4 5 6 7 10 13 2 1 
9 8 3 12 11 6 5 4 7 10 13 2 1 
9 6 3 12 11 4 5 10 13 2 7 8 1 
9 4 3 10 11 2 7 6 5 8 1 12 13 
9 8 3 12 11 4 7 6 5 10 13 2 1 
9 4 3 10 11 12 13 2 5 6 7 8 1 
9 4 3 10 11 12 13 2 5 8 7 6 1 
9 4 3 12 11 10 13 2 5 6 7 8 1 
9 4 3 12 11 10 13 2 5 8 7 6 1 
9 4 3 10 11 12 13 2 7 6 5 8 1 
9 4 3 12 11 10 13 2 7 6 5 8 1 
9 4 3 10 13 12 11 2 5 6 7 8 1 
9 4 3 10 13 12 11 2 5 8 7 6 1 
9 4 3 10 13 12 11 2 7 6 5 8 1 
9 8 5 4 1 2 3 6 7 10 11 12 13 
9 8 5 4 1 2 3 6 7 12 11 10 13 
9 8 5 4 1 2 3 6 7 10 13 12 11 
9 8 5 4 1 2 3 12 11 6 7 10 13 
9 4 5 8 1 2 7 6 3 10 11 12 13 
9 4 5 8 1 2 7 6 3 12 11 10 13 
9 4 5 8 1 2 7 6 3 10 13 12 11 
9 8 5 4 1 12 11 2 3 6 7 10 13 
9 4 5 8 1 12 11 2 7 6 3 10 13 
9 8 5 2 3 4 1 6 7 10 11 12 13 
9 8 5 2 3 4 1 6 7 12 11 10 13 
9 8 5 4 3 2 1 6 7 10 11 12 13 
9 8 5 4 3 2 1 6 7 12 11 10 13 
9 8 5 2 3 4 1 6 7 10 13 12 11 
9 8 5 4 3 2 1 6 7 10 13 12 11 
9 8 5 2 3 4 1 12 11 6 7 10 13 
9 8 5 4 3 2 1 12 11 6 7 10 13 
9 2 5 4 3 6 7 8 1 10 11 12 13 
9 2 5 4 3 6 7 8 1 12 11 10 13 
9 2 5 4 3 8 7 6 1 10 11 12 13 
9 2 5 4 3 8 7 6 1 12 11 10 13 
9 4 5 6 3 2 7 8 1 10 11 12 13 
9 4 5 6 3 2 7 8 1 12 11 10 13 
9 6 5 2 3 4 7 8 1 10 11 12 13 
9 6 5 2 3 4 7 8 1 12 11 10 13 
9 6 5 4 3 2 7 8 1 10 11 12 13 
9 6 5 4 3 2 7 8 1 12 11 10 13 
9 8 5 4 3 6 7 2 1 10 11 12 13 
9 8 5 4 3 6 7 2 1 12 11 10 13 
9 2 5 4 3 6 7 8 1 10 13 12 11 
9 2 5 4 3 8 7 6 1 10 13 12 11 
9 4 5 6 3 2 7 8 1 10 13 12 11 
9 6 5 2 3 4 7 8 1 10 13 12 11 
9 6 5 4 3 2 7 8 1 10 13 12 11 
9 8 5 4 3 6 7 2 1 10 13 12 11 
9 8 5 4 3 6 7 10 11 2 1 12 13 
9 8 5 4 3 6 7 10 11 12 13 2 1 
9 8 5 4 3 6 7 12 11 10 13 2 1 
9 8 5 4 3 6 7 10 13 12 11 2 1 
9 4 5 6 3 10 11 2 7 8 1 12 13 
9 6 5 4 3 10 11 2 7 8 1 12 13 
9 8 5 4 3 12 11 6 7 10 13 2 1 
9 4 5 6 3 10 11 12 13 2 7 8 1 
9 4 5 6 3 12 11 10 13 2 7 8 1 
9 6 5 4 3 10 11 12 13 2 7 8 1 
9 6 5 4 3 12 11 10 13 2 7 8 1 
9 4 5 6 3 10 13 12 11 2 7 8 1 
9 6 5 4 3 10 13 12 11 2 7 8 1 
9 4 5 6 7 8 1 2 3 10 11 12 13 
9 4 5 6 7 8 1 2 3 12 11 10 13 
9 4 5 8 7 6 1 2 3 10 11 12 13 
9 4 5 8 7 6 1 2 3 12 11 10 13 
9 6 5 4 7 8 1 2 3 10 11 12 13 
9 6 5 4 7 8 1 2 3 12 11 10 13 
9 8 5 6 7 4 1 2 3 10 11 12 13 
9 8 5 6 7 4 1 2 3 12 11 10 13 
9 4 5 6 7 8 1 2 3 10 13 12 11 
9 4 5 8 7 6 1 2 3 10 13 12 11 
9 6 5 4 7 8 1 2 3 10 13 12 11 
9 8 5 6 7 4 1 2 3 10 13 12 11 
9 4 5 6 7 8 1 12 11 2 3 10 13 
9 4 5 8 7 6 1 12 11 2 3 10 13 
9 6 5 4 7 8 1 12 11 2 3 10 13 
9 8 5 6 7 4 1 12 11 2 3 10 13 
9 2 5 6 7 4 3 8 1 10 11 12 13 
9 2 5 6 7 4 3 8 1 12 11 10 13 
9 4 5 6 7 8 3 2 1 10 11 12 13 
9 4 5 6 7 8 3 2 1 12 11 10 13 
9 4 5 8 7 6 3 2 1 10 11 12 13 
9 4 5 8 7 6 3 2 1 12 11 10 13 
9 6 5 4 7 8 3 2 1 10 11 12 13 
9 6 5 4 7 8 3 2 1 12 11 10 13 
9 8 5 6 7 2 3 4 1 10 11 12 13 
9 8 5 6 7 2 3 4 1 12 11 10 13 
9 8 5 6 7 4 3 2 1 10 11 12 13 
9 8 5 6 7 4 3 2 1 12 11 10 13 
9 2 5 6 7 4 3 8 1 10 13 12 11 
9 4 5 6 7 8 3 2 1 10 13 12 11 
9 4 5 8 7 6 3 2 1 10 13 12 11 
9 6 5 4 7 8 3 2 1 10 13 12 11 
9 8 5 6 7 2 3 4 1 10 13 12 11 
9 8 5 6 7 4 3 2 1 10 13 12 11 
9 4 5 6 7 8 3 10 11 2 1 12 13 
9 4 5 8 7 6 3 10 11 2 1 12 13 
9 6 5 4 7 8 3 10 11 2 1 12 13 
9 8 5 6 7 4 3 10 11 2 1 12 13 
9 4 5 6 7 8 3 10 11 12 13 2 1 
9 4 5 6 7 8 3 12 11 10 13 2 1 
9 4 5 8 7 6 3 10 11 12 13 2 1 
9 4 5 8 7 6 3 12 11 10 13 2 1 
9 6 5 4 7 8 3 10 11 12 13 2 1 
9 6 5 4 7 8 3 12 11 10 13 2 1 
9 8 5 6 7 4 3 10 11 12 13 2 1 
9 8 5 6 7 4 3 12 11 10 13 2 1 
9 4 5 6 7 8 3 10 13 12 11 2 1 
9 4 5 8 7 6 3 10 13 12 11 2 1 
9 6 5 4 7 8 3 10 13 12 11 2 1 
9 8 5 6 7 4 3 10 13 12 11 2 1 
9 8 5 6 7 10 11 4 1 2 3 12 13 
9 8 5 6 7 10 11 2 3 4 1 12 13 
9 8 5 6 7 10 11 4 3 2 1 12 13 
9 8 5 6 7 10 11 4 3 12 13 2 1 
9 8 5 6 7 10 11 12 13 4 1 2 3 
9 8 5 6 7 12 11 10 13 4 1 2 3 
9 8 5 6 7 10 11 12 13 2 3 4 1 
9 8 5 6 7 10 11 12 13 4 3 2 1 
9 8 5 6 7 12 11 10 13 2 3 4 1 
9 8 5 6 7 12 11 10 13 4 3 2 1 
9 8 5 6 7 10 13 2 3 12 11 4 1 
9 8 5 6 7 10 13 12 11 4 1 2 3 
9 8 5 6 7 10 13 12 11 2 3 4 1 
9 8 5 6 7 10 13 12 11 4 3 2 1 
9 6 5 10 11 2 3 4 7 8 1 12 13 
9 6 5 10 11 4 3 2 7 8 1 12 13 
9 6 5 10 11 4 3 12 13 2 7 8 1 
9 6 5 10 11 4 7 8 1 2 3 12 13 
9 6 5 10 11 4 7 8 3 2 1 12 13 
9 6 5 10 11 4 7 8 3 12 13 2 1 
9 8 5 12 11 6 7 10 13 4 1 2 3 
9 8 5 12 11 6 7 10 13 2 3 4 1 
9 8 5 12 11 6 7 10 13 4 3 2 1 
9 6 5 10 11 12 13 2 3 4 7 8 1 
9 6 5 10 11 12 13 4 3 2 7 8 1 
9 6 5 12 11 10 13 2 3 4 7 8 1 
9 6 5 12 11 10 13 4 3 2 7 8 1 
9 6 5 10 11 12 13 4 7 8 1 2 3 
9 6 5 12 11 10 13 4 7 8 1 2 3 
9 6 5 10 11 12 13 4 7 8 3 2 1 
9 6 5 12 11 10 13 4 7 8 3 2 1 
9 6 5 10 13 2 3 12 11 4 7 8 1 
9 6 5 10 13 12 11 2 3 4 7 8 1 
9 6 5 10 13 12 11 4 3 2 7 8 1 
9 6 5 10 13 12 11 4 7 8 1 2 3 
9 6 5 10 13 12 11 4 7 8 3 2 1 
9 6 7 8 1 2 3 4 5 10 11 12 13 
9 6 7 8 1 2 3 4 5 12 11 10 13 
9 6 7 8 1 4 3 2 5 10 11 12 13 
9 6 7 8 1 4 3 2 5 12 11 10 13 
9 8 7 6 1 2 3 4 5 10 11 12 13 
9 8 7 6 1 2 3 4 5 12 11 10 13 
9 8 7 6 1 4 3 2 5 10 11 12 13 
9 8 7 6 1 4 3 2 5 12 11 10 13 
9 6 7 8 1 2 3 4 5 10 13 12 11 
9 6 7 8 1 4 3 2 5 10 13 12 11 
9 8 7 6 1 2 3 4 5 10 13 12 11 
9 8 7 6 1 4 3 2 5 10 13 12 11 
9 6 7 8 1 2 3 12 11 4 5 10 13 
9 8 7 6 1 2 3 12 11 4 5 10 13 
9 6 7 8 1 2 5 4 3 10 11 12 13 
9 6 7 8 1 2 5 4 3 12 11 10 13 
9 8 7 6 1 2 5 4 3 10 11 12 13 
9 8 7 6 1 2 5 4 3 12 11 10 13 
9 6 7 8 1 2 5 4 3 10 13 12 11 
