1 2 3 4 5 6 7 8 9 10 11 12 13 14 
3 4 5 12 11 10 9 6 7 8 13 2 1 14 
3 4 5 12 11 10 9 8 7 6 13 2 1 14 
3 6 5 4 11 8 9 10 7 12 13 2 1 14 
3 6 5 4 11 10 9 8 7 12 13 2 1 14 
3 12 5 6 11 8 9 10 7 4 13 2 1 14 
3 12 5 6 11 10 9 8 7 4 13 2 1 14 
3 4 5 8 11 10 9 12 13 2 1 14 7 6 
3 4 5 10 11 12 9 8 13 2 1 14 7 6 
3 4 5 12 11 8 9 10 13 2 1 14 7 6 
3 4 5 12 11 10 9 8 13 2 1 14 7 6 
3 4 5 6 11 10 9 12 13 8 7 2 1 14 
3 6 5 4 11 10 9 12 13 8 7 2 1 14 
3 4 5 10 11 12 13 2 1 14 7 8 9 6 
3 4 5 12 11 10 13 2 1 14 7 8 9 6 
3 4 5 10 11 12 13 2 1 14 9 6 7 8 
3 4 5 10 11 12 13 2 1 14 9 8 7 6 
3 4 5 12 11 10 13 2 1 14 9 6 7 8 
3 4 5 12 11 10 13 2 1 14 9 8 7 6 
3 4 5 6 11 12 13 10 7 2 1 8 9 14 
3 6 5 4 11 12 13 10 7 2 1 8 9 14 
3 4 5 6 11 12 13 10 7 8 9 2 1 14 
3 6 5 4 11 12 13 10 7 8 9 2 1 14 
3 4 5 8 11 12 13 10 9 2 1 14 7 6 
3 4 5 6 11 12 13 8 9 10 7 2 1 14 
3 4 5 6 11 12 13 10 9 8 7 2 1 14 
3 6 5 4 11 12 13 8 9 10 7 2 1 14 
3 6 5 4 11 12 13 10 9 8 7 2 1 14 
3 4 5 12 13 2 1 14 7 8 9 10 11 6 
3 4 5 12 13 2 1 14 7 10 9 8 11 6 
3 4 5 12 13 2 1 14 7 8 11 10 9 6 
3 4 5 12 13 2 1 14 9 8 7 10 11 6 
3 4 5 12 13 2 1 14 9 10 11 6 7 8 
3 4 5 12 13 2 1 14 9 10 11 8 7 6 
3 4 5 12 13 2 1 14 11 6 7 8 9 10 
3 4 5 12 13 2 1 14 11 6 7 10 9 8 
3 4 5 12 13 2 1 14 11 8 7 6 9 10 
3 4 5 12 13 2 1 14 11 10 7 8 9 6 
3 4 5 12 13 2 1 14 11 6 9 8 7 10 
3 4 5 12 13 2 1 14 11 8 9 10 7 6 
3 4 5 12 13 2 1 14 11 10 9 6 7 8 
3 4 5 12 13 2 1 14 11 10 9 8 7 6 
3 4 5 6 13 12 7 2 1 8 9 10 11 14 
3 4 5 6 13 12 7 2 1 10 9 8 11 14 
3 6 5 4 13 12 7 2 1 8 9 10 11 14 
3 6 5 4 13 12 7 2 1 10 9 8 11 14 
3 4 5 6 13 12 7 2 1 8 11 10 9 14 
3 6 5 4 13 12 7 2 1 8 11 10 9 14 
3 4 5 6 13 12 7 8 9 2 1 10 11 14 
3 6 5 4 13 12 7 8 9 2 1 10 11 14 
3 4 5 6 13 12 7 8 9 10 11 2 1 14 
3 4 5 6 13 12 7 10 9 8 11 2 1 14 
3 6 5 4 13 12 7 8 9 10 11 2 1 14 
3 6 5 4 13 12 7 10 9 8 11 2 1 14 
3 4 5 6 13 12 7 8 11 10 9 2 1 14 
3 6 5 4 13 12 7 8 11 10 9 2 1 14 
3 4 5 8 13 12 9 2 1 10 11 14 7 6 
3 4 5 6 13 12 9 8 7 2 1 10 11 14 
3 6 5 4 13 12 9 8 7 2 1 10 11 14 
3 4 5 6 13 12 9 8 7 10 11 2 1 14 
3 6 5 4 13 12 9 8 7 10 11 2 1 14 
3 4 5 8 13 12 9 10 11 2 1 14 7 6 
3 4 5 6 13 8 9 10 11 12 7 2 1 14 
3 4 5 6 13 8 9 12 11 10 7 2 1 14 
3 4 5 6 13 10 9 8 11 12 7 2 1 14 
3 4 5 6 13 12 9 10 11 8 7 2 1 14 
3 6 5 4 13 8 9 10 11 12 7 2 1 14 
3 6 5 4 13 8 9 12 11 10 7 2 1 14 
3 6 5 4 13 10 9 8 11 12 7 2 1 14 
3 6 5 4 13 12 9 10 11 8 7 2 1 14 
3 4 5 10 13 12 11 2 1 14 7 8 9 6 
3 4 5 10 13 12 11 2 1 14 9 6 7 8 
3 4 5 10 13 12 11 2 1 14 9 8 7 6 
3 4 5 6 13 10 11 12 7 2 1 8 9 14 
3 4 5 6 13 12 11 10 7 2 1 8 9 14 
3 6 5 4 13 10 11 12 7 2 1 8 9 14 
3 6 5 4 13 12 11 10 7 2 1 8 9 14 
3 4 5 6 13 10 11 12 7 8 9 2 1 14 
3 4 5 6 13 12 11 10 7 8 9 2 1 14 
3 6 5 4 13 10 11 12 7 8 9 2 1 14 
3 6 5 4 13 12 11 10 7 8 9 2 1 14 
3 4 5 8 13 10 11 12 9 2 1 14 7 6 
3 4 5 8 13 12 11 10 9 2 1 14 7 6 
3 4 5 6 13 8 11 10 9 12 7 2 1 14 
3 4 5 6 13 10 11 12 9 8 7 2 1 14 
3 4 5 6 13 12 11 8 9 10 7 2 1 14 
3 4 5 6 13 12 11 10 9 8 7 2 1 14 
3 6 5 4 13 8 11 10 9 12 7 2 1 14 
3 6 5 4 13 10 11 12 9 8 7 2 1 14 
3 6 5 4 13 12 11 8 9 10 7 2 1 14 
3 6 5 4 13 12 11 10 9 8 7 2 1 14 
3 6 7 2 1 8 5 4 9 10 11 12 13 14 
3 6 7 2 1 8 5 4 9 10 11 14 13 12 
3 6 7 2 1 8 5 4 9 12 11 10 13 14 
3 6 7 2 1 8 5 4 9 14 11 12 13 10 
3 6 7 2 1 8 5 4 9 10 13 12 11 14 
3 6 7 2 1 8 5 4 9 12 13 14 11 10 
3 6 7 2 1 8 5 4 9 14 13 10 11 12 
3 6 7 2 1 8 5 4 9 14 13 12 11 10 
3 6 7 2 1 8 5 4 11 10 9 12 13 14 
3 6 7 2 1 8 5 4 11 10 9 14 13 12 
3 6 7 2 1 8 5 4 11 12 13 10 9 14 
3 6 7 2 1 8 5 4 13 12 9 10 11 14 
3 6 7 2 1 8 5 4 13 10 11 12 9 14 
3 6 7 2 1 8 5 4 13 12 11 10 9 14 
3 6 7 2 1 8 9 10 5 4 11 12 13 14 
3 6 7 2 1 8 9 10 5 4 11 14 13 12 
3 6 7 2 1 10 9 8 5 4 11 12 13 14 
3 6 7 2 1 10 9 8 5 4 11 14 13 12 
3 6 7 2 1 8 9 10 5 4 13 12 11 14 
3 6 7 2 1 10 9 8 5 4 13 12 11 14 
3 6 7 2 1 8 9 10 11 12 5 4 13 14 
3 6 7 2 1 8 9 12 11 10 5 4 13 14 
3 6 7 2 1 10 9 8 11 12 5 4 13 14 
3 6 7 2 1 12 9 10 11 8 5 4 13 14 
3 6 7 2 1 8 9 10 11 12 13 14 5 4 
3 6 7 2 1 8 9 10 11 14 13 12 5 4 
3 6 7 2 1 8 9 12 11 10 13 14 5 4 
3 6 7 2 1 8 9 14 11 12 13 10 5 4 
3 6 7 2 1 10 9 8 11 12 13 14 5 4 
3 6 7 2 1 10 9 8 11 14 13 12 5 4 
3 6 7 2 1 12 9 10 11 8 13 14 5 4 
3 6 7 2 1 14 9 10 11 12 13 8 5 4 
3 6 7 2 1 14 9 12 11 10 13 8 5 4 
3 6 7 2 1 8 9 14 13 10 5 4 11 12 
3 6 7 2 1 8 9 10 13 12 11 14 5 4 
3 6 7 2 1 8 9 12 13 14 11 10 5 4 
3 6 7 2 1 8 9 14 13 10 11 12 5 4 
3 6 7 2 1 8 9 14 13 12 11 10 5 4 
3 6 7 2 1 10 9 8 13 12 11 14 5 4 
3 6 7 2 1 14 9 10 13 12 11 8 5 4 
3 6 7 2 1 12 11 8 5 4 9 10 13 14 
3 6 7 2 1 8 11 12 5 4 13 10 9 14 
3 6 7 2 1 8 11 10 9 12 5 4 13 14 
3 6 7 2 1 10 11 12 9 8 5 4 13 14 
3 6 7 2 1 12 11 8 9 10 5 4 13 14 
3 6 7 2 1 12 11 10 9 8 5 4 13 14 
3 6 7 2 1 8 11 10 9 12 13 14 5 4 
3 6 7 2 1 8 11 10 9 14 13 12 5 4 
3 6 7 2 1 10 11 12 9 8 13 14 5 4 
3 6 7 2 1 12 11 8 9 10 13 14 5 4 
3 6 7 2 1 12 11 10 9 8 13 14 5 4 
3 6 7 2 1 14 11 10 9 12 13 8 5 4 
3 6 7 2 1 14 11 12 13 8 5 4 9 10 
3 6 7 2 1 8 11 12 13 10 9 14 5 4 
3 6 7 2 1 10 11 12 13 14 9 8 5 4 
3 6 7 2 1 10 11 14 13 12 9 8 5 4 
3 6 7 2 1 12 11 10 13 14 9 8 5 4 
3 6 7 2 1 14 11 12 13 8 9 10 5 4 
3 6 7 2 1 14 11 12 13 10 9 8 5 4 
3 6 7 2 1 14 13 8 5 4 9 10 11 12 
3 6 7 2 1 14 13 8 5 4 9 12 11 10 
3 6 7 2 1 14 13 8 5 4 11 10 9 12 
3 6 7 2 1 14 13 8 9 10 5 4 11 12 
3 6 7 2 1 14 13 10 9 8 5 4 11 12 
3 6 7 2 1 8 13 12 9 10 11 14 5 4 
3 6 7 2 1 12 13 14 9 10 11 8 5 4 
3 6 7 2 1 14 13 8 9 10 11 12 5 4 
3 6 7 2 1 14 13 8 9 12 11 10 5 4 
3 6 7 2 1 14 13 10 9 8 11 12 5 4 
3 6 7 2 1 14 13 12 9 10 11 8 5 4 
3 6 7 2 1 12 13 14 11 8 5 4 9 10 
3 6 7 2 1 14 13 12 11 8 5 4 9 10 
3 6 7 2 1 8 13 10 11 12 9 14 5 4 
3 6 7 2 1 8 13 12 11 10 9 14 5 4 
3 6 7 2 1 10 13 12 11 14 9 8 5 4 
3 6 7 2 1 12 13 14 11 8 9 10 5 4 
3 6 7 2 1 12 13 14 11 10 9 8 5 4 
3 6 7 2 1 14 13 8 11 10 9 12 5 4 
3 6 7 2 1 14 13 10 11 12 9 8 5 4 
3 6 7 2 1 14 13 12 11 8 9 10 5 4 
3 6 7 2 1 14 13 12 11 10 9 8 5 4 
3 4 7 6 5 2 1 8 9 10 11 12 13 14 
3 4 7 6 5 2 1 8 9 10 11 14 13 12 
3 4 7 6 5 2 1 8 9 12 11 10 13 14 
3 4 7 6 5 2 1 8 9 14 11 12 13 10 
3 4 7 6 5 2 1 10 9 8 11 12 13 14 
3 4 7 6 5 2 1 10 9 8 11 14 13 12 
3 4 7 6 5 2 1 12 9 10 11 8 13 14 
3 4 7 6 5 2 1 14 9 10 11 12 13 8 
3 4 7 6 5 2 1 14 9 12 11 10 13 8 
3 4 7 6 5 2 1 8 9 10 13 12 11 14 
3 4 7 6 5 2 1 8 9 12 13 14 11 10 
3 4 7 6 5 2 1 8 9 14 13 10 11 12 
3 4 7 6 5 2 1 8 9 14 13 12 11 10 
3 4 7 6 5 2 1 10 9 8 13 12 11 14 
3 4 7 6 5 2 1 14 9 10 13 12 11 8 
3 4 7 6 5 2 1 8 11 10 9 12 13 14 
3 4 7 6 5 2 1 8 11 10 9 14 13 12 
3 4 7 6 5 2 1 10 11 12 9 8 13 14 
3 4 7 6 5 2 1 12 11 8 9 10 13 14 
3 4 7 6 5 2 1 12 11 10 9 8 13 14 
3 4 7 6 5 2 1 14 11 10 9 12 13 8 
3 4 7 6 5 2 1 8 11 12 13 10 9 14 
3 4 7 6 5 2 1 10 11 12 13 14 9 8 
3 4 7 6 5 2 1 10 11 14 13 12 9 8 
3 4 7 6 5 2 1 12 11 10 13 14 9 8 
3 4 7 6 5 2 1 14 11 12 13 8 9 10 
3 4 7 6 5 2 1 14 11 12 13 10 9 8 
3 4 7 6 5 2 1 8 13 12 9 10 11 14 
3 4 7 6 5 2 1 12 13 14 9 10 11 8 
3 4 7 6 5 2 1 14 13 8 9 10 11 12 
3 4 7 6 5 2 1 14 13 8 9 12 11 10 
3 4 7 6 5 2 1 14 13 10 9 8 11 12 
3 4 7 6 5 2 1 14 13 12 9 10 11 8 
3 4 7 6 5 2 1 8 13 10 11 12 9 14 
3 4 7 6 5 2 1 8 13 12 11 10 9 14 
3 4 7 6 5 2 1 10 13 12 11 14 9 8 
3 4 7 6 5 2 1 12 13 14 11 8 9 10 
3 4 7 6 5 2 1 12 13 14 11 10 9 8 
3 4 7 6 5 2 1 14 13 8 11 10 9 12 
3 4 7 6 5 2 1 14 13 10 11 12 9 8 
3 4 7 6 5 2 1 14 13 12 11 8 9 10 
3 4 7 6 5 2 1 14 13 12 11 10 9 8 
3 4 7 6 5 8 9 2 1 10 11 12 13 14 
3 4 7 6 5 8 9 2 1 10 11 14 13 12 
3 4 7 6 5 8 9 2 1 12 11 10 13 14 
3 4 7 6 5 8 9 2 1 14 11 12 13 10 
3 6 7 8 5 4 9 2 1 10 11 12 13 14 
3 6 7 8 5 4 9 2 1 10 11 14 13 12 
3 6 7 8 5 4 9 2 1 12 11 10 13 14 
3 6 7 8 5 4 9 2 1 14 11 12 13 10 
3 8 7 4 5 6 9 2 1 10 11 12 13 14 
3 8 7 4 5 6 9 2 1 10 11 14 13 12 
3 8 7 4 5 6 9 2 1 12 11 10 13 14 
3 8 7 4 5 6 9 2 1 14 11 12 13 10 
3 8 7 6 5 4 9 2 1 10 11 12 13 14 
3 8 7 6 5 4 9 2 1 10 11 14 13 12 
3 8 7 6 5 4 9 2 1 12 11 10 13 14 
3 8 7 6 5 4 9 2 1 14 11 12 13 10 
3 4 7 6 5 8 9 2 1 10 13 12 11 14 
3 4 7 6 5 8 9 2 1 12 13 14 11 10 
3 4 7 6 5 8 9 2 1 14 13 10 11 12 
3 4 7 6 5 8 9 2 1 14 13 12 11 10 
3 6 7 8 5 4 9 2 1 10 13 12 11 14 
3 6 7 8 5 4 9 2 1 12 13 14 11 10 
3 6 7 8 5 4 9 2 1 14 13 10 11 12 
3 6 7 8 5 4 9 2 1 14 13 12 11 10 
3 8 7 4 5 6 9 2 1 10 13 12 11 14 
3 8 7 4 5 6 9 2 1 12 13 14 11 10 
3 8 7 4 5 6 9 2 1 14 13 10 11 12 
3 8 7 4 5 6 9 2 1 14 13 12 11 10 
3 8 7 6 5 4 9 2 1 10 13 12 11 14 
3 8 7 6 5 4 9 2 1 12 13 14 11 10 
3 8 7 6 5 4 9 2 1 14 13 10 11 12 
3 8 7 6 5 4 9 2 1 14 13 12 11 10 
3 4 7 6 5 8 9 10 11 2 1 12 13 14 
3 4 7 6 5 8 9 10 11 2 1 14 13 12 
3 4 7 6 5 10 9 8 11 2 1 12 13 14 
3 4 7 6 5 10 9 8 11 2 1 14 13 12 
3 6 7 8 5 4 9 10 11 2 1 12 13 14 
3 6 7 8 5 4 9 10 11 2 1 14 13 12 
3 8 7 4 5 6 9 10 11 2 1 12 13 14 
3 8 7 4 5 6 9 10 11 2 1 14 13 12 
3 8 7 6 5 4 9 10 11 2 1 12 13 14 
3 8 7 6 5 4 9 10 11 2 1 14 13 12 
3 10 7 6 5 8 9 4 11 2 1 12 13 14 
3 10 7 6 5 8 9 4 11 2 1 14 13 12 
3 4 7 6 5 8 9 10 11 12 13 2 1 14 
3 4 7 6 5 8 9 12 11 10 13 2 1 14 
3 4 7 6 5 10 9 8 11 12 13 2 1 14 
3 4 7 6 5 12 9 10 11 8 13 2 1 14 
3 6 7 8 5 4 9 10 11 12 13 2 1 14 
3 6 7 8 5 4 9 12 11 10 13 2 1 14 
3 8 7 4 5 6 9 10 11 12 13 2 1 14 
3 8 7 4 5 6 9 12 11 10 13 2 1 14 
3 8 7 6 5 4 9 10 11 12 13 2 1 14 
3 8 7 6 5 4 9 12 11 10 13 2 1 14 
3 10 7 6 5 8 9 4 11 12 13 2 1 14 
3 12 7 6 5 8 9 10 11 4 13 2 1 14 
3 12 7 6 5 10 9 8 11 4 13 2 1 14 
3 4 7 6 5 8 9 12 13 2 1 14 11 10 
3 6 7 8 5 4 9 12 13 2 1 14 11 10 
3 8 7 4 5 6 9 12 13 2 1 14 11 10 
3 8 7 6 5 4 9 12 13 2 1 14 11 10 
3 4 7 6 5 8 9 10 13 12 11 2 1 14 
3 4 7 6 5 10 9 8 13 12 11 2 1 14 
3 6 7 8 5 4 9 10 13 12 11 2 1 14 
3 8 7 4 5 6 9 10 13 12 11 2 1 14 
3 8 7 6 5 4 9 10 13 12 11 2 1 14 
3 10 7 6 5 8 9 4 13 12 11 2 1 14 
3 4 7 6 5 10 11 2 1 12 9 8 13 14 
3 4 7 6 5 10 11 2 1 12 13 14 9 8 
3 4 7 6 5 10 11 2 1 14 13 12 9 8 
3 4 7 6 5 8 11 10 9 2 1 12 13 14 
3 4 7 6 5 8 11 10 9 2 1 14 13 12 
3 6 7 8 5 4 11 10 9 2 1 12 13 14 
3 6 7 8 5 4 11 10 9 2 1 14 13 12 
3 8 7 4 5 6 11 10 9 2 1 12 13 14 
3 8 7 4 5 6 11 10 9 2 1 14 13 12 
3 8 7 6 5 4 11 10 9 2 1 12 13 14 
3 8 7 6 5 4 11 10 9 2 1 14 13 12 
3 4 7 6 5 8 11 10 9 12 13 2 1 14 
3 4 7 6 5 10 11 12 9 8 13 2 1 14 
3 4 7 6 5 12 11 8 9 10 13 2 1 14 
3 4 7 6 5 12 11 10 9 8 13 2 1 14 
3 6 7 8 5 4 11 10 9 12 13 2 1 14 
3 8 7 4 5 6 11 10 9 12 13 2 1 14 
3 8 7 6 5 4 11 10 9 12 13 2 1 14 
3 12 7 6 5 8 11 10 9 4 13 2 1 14 
3 4 7 6 5 10 11 12 13 2 1 14 9 8 
3 4 7 6 5 12 11 10 13 2 1 14 9 8 
3 4 7 6 5 8 11 12 13 10 9 2 1 14 
3 6 7 8 5 4 11 12 13 10 9 2 1 14 
3 8 7 4 5 6 11 12 13 10 9 2 1 14 
3 8 7 6 5 4 11 12 13 10 9 2 1 14 
3 4 7 6 5 12 13 2 1 14 9 10 11 8 
3 4 7 6 5 12 13 2 1 14 11 8 9 10 
3 4 7 6 5 12 13 2 1 14 11 10 9 8 
3 4 7 6 5 8 13 12 9 2 1 10 11 14 
3 6 7 8 5 4 13 12 9 2 1 10 11 14 
3 8 7 4 5 6 13 12 9 2 1 10 11 14 
3 8 7 6 5 4 13 12 9 2 1 10 11 14 
3 4 7 6 5 8 13 12 9 10 11 2 1 14 
3 6 7 8 5 4 13 12 9 10 11 2 1 14 
3 8 7 4 5 6 13 12 9 10 11 2 1 14 
3 8 7 6 5 4 13 12 9 10 11 2 1 14 
3 4 7 6 5 10 13 12 11 2 1 14 9 8 
3 4 7 6 5 8 13 10 11 12 9 2 1 14 
3 4 7 6 5 8 13 12 11 10 9 2 1 14 
3 6 7 8 5 4 13 10 11 12 9 2 1 14 
3 6 7 8 5 4 13 12 11 10 9 2 1 14 
3 8 7 4 5 6 13 10 11 12 9 2 1 14 
3 8 7 4 5 6 13 12 11 10 9 2 1 14 
3 8 7 6 5 4 13 10 11 12 9 2 1 14 
3 8 7 6 5 4 13 12 11 10 9 2 1 14 
3 6 7 8 9 2 1 10 5 4 11 12 13 14 
3 6 7 8 9 2 1 10 5 4 11 14 13 12 
3 8 7 6 9 2 1 10 5 4 11 12 13 14 
3 8 7 6 9 2 1 10 5 4 11 14 13 12 
3 6 7 8 9 2 1 10 5 4 13 12 11 14 
3 8 7 6 9 2 1 10 5 4 13 12 11 14 
3 6 7 8 9 2 1 10 11 12 5 4 13 14 
3 6 7 8 9 2 1 12 11 10 5 4 13 14 
3 8 7 6 9 2 1 10 11 12 5 4 13 14 
3 8 7 6 9 2 1 12 11 10 5 4 13 14 
3 6 7 8 9 2 1 10 11 12 13 14 5 4 
3 6 7 8 9 2 1 10 11 14 13 12 5 4 
3 6 7 8 9 2 1 12 11 10 13 14 5 4 
3 6 7 8 9 2 1 14 11 12 13 10 5 4 
3 8 7 6 9 2 1 10 11 12 13 14 5 4 
3 8 7 6 9 2 1 10 11 14 13 12 5 4 
3 8 7 6 9 2 1 12 11 10 13 14 5 4 
3 8 7 6 9 2 1 14 11 12 13 10 5 4 
3 6 7 8 9 2 1 14 13 10 5 4 11 12 
3 8 7 6 9 2 1 14 13 10 5 4 11 12 
3 6 7 8 9 2 1 10 13 12 11 14 5 4 
3 6 7 8 9 2 1 12 13 14 11 10 5 4 
3 6 7 8 9 2 1 14 13 10 11 12 5 4 
3 6 7 8 9 2 1 14 13 12 11 10 5 4 
3 8 7 6 9 2 1 10 13 12 11 14 5 4 
3 8 7 6 9 2 1 12 13 14 11 10 5 4 
3 8 7 6 9 2 1 14 13 10 11 12 5 4 
3 8 7 6 9 2 1 14 13 12 11 10 5 4 
3 4 7 8 9 6 5 2 1 10 11 12 13 14 
3 4 7 8 9 6 5 2 1 10 11 14 13 12 
3 4 7 8 9 6 5 2 1 12 11 10 13 14 
3 4 7 8 9 6 5 2 1 14 11 12 13 10 
3 4 7 8 9 6 5 2 1 10 13 12 11 14 
3 4 7 8 9 6 5 2 1 12 13 14 11 10 
3 4 7 8 9 6 5 2 1 14 13 10 11 12 
3 4 7 8 9 6 5 2 1 14 13 12 11 10 
3 4 7 8 9 6 5 10 11 2 1 12 13 14 
3 4 7 8 9 6 5 10 11 2 1 14 13 12 
3 6 7 8 9 10 5 4 11 2 1 12 13 14 
3 6 7 8 9 10 5 4 11 2 1 14 13 12 
3 6 7 10 9 8 5 4 11 2 1 12 13 14 
3 6 7 10 9 8 5 4 11 2 1 14 13 12 
3 8 7 6 9 10 5 4 11 2 1 12 13 14 
3 8 7 6 9 10 5 4 11 2 1 14 13 12 
3 10 7 8 9 4 5 6 11 2 1 12 13 14 
3 10 7 8 9 4 5 6 11 2 1 14 13 12 
3 10 7 8 9 6 5 4 11 2 1 12 13 14 
3 10 7 8 9 6 5 4 11 2 1 14 13 12 
3 4 7 8 9 6 5 10 11 12 13 2 1 14 
3 4 7 8 9 6 5 12 11 10 13 2 1 14 
3 6 7 8 9 10 5 4 11 12 13 2 1 14 
3 6 7 10 9 8 5 4 11 12 13 2 1 14 
3 8 7 6 9 10 5 4 11 12 13 2 1 14 
3 10 7 8 9 4 5 6 11 12 13 2 1 14 
3 10 7 8 9 6 5 4 11 12 13 2 1 14 
3 12 7 8 9 6 5 10 11 4 13 2 1 14 
3 4 7 8 9 6 5 12 13 2 1 14 11 10 
3 4 7 8 9 6 5 10 13 12 11 2 1 14 
3 6 7 8 9 10 5 4 13 12 11 2 1 14 
3 6 7 10 9 8 5 4 13 12 11 2 1 14 
3 8 7 6 9 10 5 4 13 12 11 2 1 14 
3 10 7 8 9 4 5 6 13 12 11 2 1 14 
3 10 7 8 9 6 5 4 13 12 11 2 1 14 
3 6 7 8 9 10 11 2 1 12 5 4 13 14 
3 6 7 10 9 8 11 2 1 12 5 4 13 14 
3 8 7 6 9 10 11 2 1 12 5 4 13 14 
3 10 7 8 9 6 11 2 1 12 5 4 13 14 
3 6 7 8 9 10 11 2 1 12 13 14 5 4 
3 6 7 8 9 10 11 2 1 14 13 12 5 4 
3 6 7 10 9 8 11 2 1 12 13 14 5 4 
3 6 7 10 9 8 11 2 1 14 13 12 5 4 
3 8 7 6 9 10 11 2 1 12 13 14 5 4 
3 8 7 6 9 10 11 2 1 14 13 12 5 4 
3 10 7 8 9 6 11 2 1 12 13 14 5 4 
3 10 7 8 9 6 11 2 1 14 13 12 5 4 
3 4 7 8 9 10 11 6 5 2 1 12 13 14 
3 4 7 8 9 10 11 6 5 2 1 14 13 12 
3 4 7 10 9 8 11 6 5 2 1 12 13 14 
3 4 7 10 9 8 11 6 5 2 1 14 13 12 
3 4 7 8 9 10 11 6 5 12 13 2 1 14 
3 4 7 10 9 8 11 6 5 12 13 2 1 14 
3 6 7 8 9 10 11 12 5 4 13 2 1 14 
3 6 7 8 9 12 11 10 5 4 13 2 1 14 
3 6 7 10 9 8 11 12 5 4 13 2 1 14 
3 6 7 12 9 10 11 8 5 4 13 2 1 14 
3 8 7 6 9 10 11 12 5 4 13 2 1 14 
3 8 7 6 9 12 11 10 5 4 13 2 1 14 
3 10 7 8 9 6 11 12 5 4 13 2 1 14 
3 12 7 8 9 10 11 4 5 6 13 2 1 14 
3 12 7 8 9 10 11 6 5 4 13 2 1 14 
3 12 7 10 9 8 11 4 5 6 13 2 1 14 
3 12 7 10 9 8 11 6 5 4 13 2 1 14 
3 6 7 8 9 10 11 12 13 2 1 14 5 4 
3 6 7 8 9 12 11 10 13 2 1 14 5 4 
3 6 7 10 9 8 11 12 13 2 1 14 5 4 
3 6 7 12 9 10 11 8 13 2 1 14 5 4 
3 8 7 6 9 10 11 12 13 2 1 14 5 4 
3 8 7 6 9 12 11 10 13 2 1 14 5 4 
3 10 7 8 9 6 11 12 13 2 1 14 5 4 
3 12 7 8 9 10 11 6 13 2 1 14 5 4 
3 12 7 10 9 8 11 6 13 2 1 14 5 4 
3 4 7 8 9 10 11 12 13 6 5 2 1 14 
3 4 7 8 9 12 11 10 13 6 5 2 1 14 
3 4 7 10 9 8 11 12 13 6 5 2 1 14 
3 4 7 12 9 10 11 8 13 6 5 2 1 14 
3 12 7 8 9 6 13 2 1 14 5 10 11 4 
3 6 7 8 9 12 13 2 1 14 11 10 5 4 
3 8 7 6 9 12 13 2 1 14 11 10 5 4 
3 4 7 8 9 12 13 6 5 2 1 14 11 10 
3 10 7 8 9 4 13 12 5 6 11 2 1 14 
3 6 7 8 9 10 13 12 11 2 1 14 5 4 
3 6 7 10 9 8 13 12 11 2 1 14 5 4 
3 8 7 6 9 10 13 12 11 2 1 14 5 4 
3 10 7 8 9 6 13 12 11 2 1 14 5 4 
3 4 7 8 9 10 13 12 11 6 5 2 1 14 
3 4 7 10 9 8 13 12 11 6 5 2 1 14 
3 10 7 6 11 2 1 12 5 8 9 4 13 14 
3 6 7 10 11 2 1 12 9 8 5 4 13 14 
3 6 7 10 11 2 1 12 9 8 13 14 5 4 
3 10 7 6 11 2 1 12 13 14 5 8 9 4 
3 10 7 6 11 2 1 14 13 12 5 8 9 4 
3 6 7 10 11 2 1 12 13 14 9 8 5 4 
3 6 7 10 11 2 1 14 13 12 9 8 5 4 
3 4 7 10 11 6 5 2 1 12 9 8 13 14 
3 4 7 10 11 6 5 2 1 12 13 14 9 8 
3 4 7 10 11 6 5 2 1 14 13 12 9 8 
3 8 7 4 11 10 5 6 9 2 1 12 13 14 
3 8 7 4 11 10 5 6 9 2 1 14 13 12 
3 4 7 10 11 6 5 12 9 8 13 2 1 14 
3 6 7 12 11 8 5 4 9 10 13 2 1 14 
3 8 7 4 11 10 5 6 9 12 13 2 1 14 
3 10 7 6 11 12 5 8 9 4 13 2 1 14 
3 12 7 8 11 4 5 10 9 6 13 2 1 14 
3 4 7 10 11 6 5 12 13 2 1 14 9 8 
3 6 7 8 11 12 5 4 13 10 9 2 1 14 
3 8 7 6 11 12 5 4 13 10 9 2 1 14 
3 6 7 8 11 10 9 2 1 12 5 4 13 14 
3 8 7 6 11 10 9 2 1 12 5 4 13 14 
3 6 7 8 11 10 9 2 1 12 13 14 5 4 
3 6 7 8 11 10 9 2 1 14 13 12 5 4 
3 8 7 6 11 10 9 2 1 12 13 14 5 4 
3 8 7 6 11 10 9 2 1 14 13 12 5 4 
3 4 7 8 11 10 9 6 5 2 1 12 13 14 
3 4 7 8 11 10 9 6 5 2 1 14 13 12 
3 4 7 8 11 10 9 6 5 12 13 2 1 14 
3 6 7 8 11 10 9 12 5 4 13 2 1 14 
3 6 7 10 11 12 9 8 5 4 13 2 1 14 
3 6 7 12 11 8 9 10 5 4 13 2 1 14 
3 6 7 12 11 10 9 8 5 4 13 2 1 14 
3 8 7 6 11 10 9 12 5 4 13 2 1 14 
3 12 7 8 11 10 9 4 5 6 13 2 1 14 
3 12 7 8 11 10 9 6 5 4 13 2 1 14 
3 6 7 8 11 10 9 12 13 2 1 14 5 4 
3 6 7 10 11 12 9 8 13 2 1 14 5 4 
3 6 7 12 11 8 9 10 13 2 1 14 5 4 
3 6 7 12 11 10 9 8 13 2 1 14 5 4 
